order,avg length,B_time,BPlus_time,BStar_time
3809,168877,5,5,6
3810,168877,6,5,6
3811,168877,6,5,6
3812,168877,6,5,6
3813,168877,6,5,5
3814,168877,6,5,6
3815,168877,6,5,5
3816,168877,5,5,6
3817,168877,5,5,6
3818,168877,6,5,5
3819,168877,6,5,5
3820,168877,6,5,6
3821,168877,6,5,6
3822,168877,6,5,6
3823,168877,5,5,6
3824,168877,6,5,5
3825,168877,6,5,5
3826,168877,6,5,6
3827,168877,6,5,6
3828,168877,5,5,5
3829,168877,6,5,6
3830,168877,6,5,6
3831,168877,6,5,6
3832,168877,6,5,6
3833,168877,5,5,6
3834,168877,6,5,5
3835,168877,6,5,5
3836,168877,6,5,6
3837,168877,6,5,6
3838,168877,6,5,6
3839,168877,6,5,5
3840,168877,6,5,6
3841,168877,6,5,6
3842,168877,6,5,6
3843,168877,6,5,6
3844,168877,6,5,6
3845,168877,6,5,6
3846,168877,6,5,6
3847,168877,6,5,6
3848,168877,6,5,6
3849,168877,5,5,6
3850,168877,5,5,6
3851,168877,6,5,6
3852,168877,6,5,6
3853,168877,6,5,6
3854,168877,5,6,6
3855,168877,6,5,6
3856,168877,6,5,6
3857,168877,6,5,6
3858,168877,5,5,6
3859,168877,6,5,6
3860,168877,6,5,6
3861,168877,5,5,6
3862,168877,5,5,6
3863,168877,6,5,5
3864,168877,6,5,6
3865,168877,6,6,6
3866,168877,6,5,6
3867,168877,6,5,6
3868,168877,6,5,6
3869,168877,6,5,5
3870,168877,6,5,6
3871,168877,6,5,6
3872,168877,6,5,6
3873,168877,6,5,6
3874,168877,6,5,6
3875,168877,5,5,6
3876,168877,6,5,6
3877,168877,6,5,5
3878,168877,6,5,5
3879,168877,6,5,6
3880,168877,6,5,6
3881,168877,6,6,6
3882,168877,6,5,6
3883,168877,5,5,6
3884,168877,5,5,6
3885,168877,6,5,6
3886,168877,6,5,6
3887,168877,6,5,6
3888,168877,6,5,6
3889,168877,6,5,6
3890,168877,6,5,6
3891,168877,6,5,5
3892,168877,6,5,5
3893,168877,6,5,6
3894,168877,6,5,6
3895,168877,6,5,5
3896,168877,6,5,6
3897,168877,6,5,5
3898,168877,6,5,6
3899,168877,6,5,6
3900,168877,6,5,6
3901,168877,5,5,6
3902,168877,6,5,6
3903,168877,6,5,5
3904,168877,5,5,6
3905,168877,6,5,6
3906,168877,6,5,6
3907,168877,6,5,6
3908,168877,6,5,5
3909,168877,6,5,6
3910,168877,6,5,6
3911,168877,6,5,5
3912,168877,6,5,6
3913,168877,6,5,6
3914,168877,5,5,6
3915,168877,5,5,6
3916,168877,6,5,6
3917,168877,6,5,6
3918,168877,6,5,5
3919,168877,6,5,6
3920,168877,6,5,6
3921,168877,6,5,6
3922,168877,6,5,6
3923,168877,6,5,6
3924,168877,6,5,6
3925,168877,6,5,6
3926,168877,5,5,6
3927,168877,6,5,5
3928,168877,6,5,6
3929,168877,5,5,6
3930,168877,6,5,6
3931,168877,6,5,5
3932,168877,6,5,6
3933,168877,5,5,6
3934,168877,5,5,6
3935,168877,6,5,6
3936,168877,6,5,6
3937,168877,5,5,6
3938,168877,6,5,6
3939,168877,6,5,6
3940,168877,6,5,6
3941,168877,6,5,6
3942,168877,6,5,6
3943,168877,6,5,6
3944,168877,6,5,5
3945,168877,6,5,6
3946,168877,6,5,6
3947,168877,5,5,6
3948,168877,6,5,6
3949,168877,6,5,6
3950,168877,6,5,5
3951,168877,6,5,6
3952,168877,6,5,6
3953,168877,6,5,6
3954,168877,5,5,6
3955,168877,6,5,6
3956,168877,6,5,5
3957,168877,6,5,5
3958,168877,6,5,5
3959,168877,6,5,6
3960,168877,6,5,6
3961,168877,6,5,5
3962,168877,6,5,6
3963,168877,6,5,6
3964,168877,6,5,6
3965,168877,6,5,6
3966,168877,6,5,6
3967,168877,6,5,6
3968,168877,6,5,6
3969,168877,5,5,6
3970,168877,6,5,6
3971,168877,6,5,6
3972,168877,6,5,6
3973,168877,6,5,5
3974,168877,6,5,6
3975,168877,6,5,6
3976,168877,6,5,6
3977,168877,5,5,6
3978,168877,6,5,6
3979,168877,6,5,6
3980,168877,6,5,6
3981,168877,6,5,5
3982,168877,6,5,6
3983,168877,6,5,6
3984,168877,6,5,5
3985,168877,6,5,6
3986,168877,6,5,6
3987,168877,6,5,5
3988,168877,6,5,6
3989,168877,6,5,6
3990,168877,6,5,6
3991,168877,6,5,6
3992,168877,6,5,6
3993,168877,6,5,5
3994,168877,6,5,5
3995,168877,6,5,6
3996,168877,5,5,6
3997,168877,6,5,6
3998,168877,6,5,6
3999,168877,6,5,6
4000,168877,6,5,6
4001,168877,6,5,6
4002,168877,6,5,6
4003,168877,6,5,6
4004,168877,6,5,6
4005,168877,6,5,6
4006,168877,6,5,6
4007,168877,6,5,6
4008,168877,6,5,6
4009,168877,6,5,6
4010,168877,6,5,6
4011,168877,6,5,6
4012,168877,6,5,6
4013,168877,6,5,6
4014,168877,6,5,6
4015,168877,6,5,6
4016,168877,6,5,6
4017,168877,6,5,6
4018,168877,6,5,6
4019,168877,6,5,6
4020,168877,6,5,6
4021,168877,6,5,5
4022,168877,6,5,6
4023,168877,6,5,6
4024,168877,6,5,6
4025,168877,6,5,6
4026,168877,6,5,6
4027,168877,6,5,6
4028,168877,6,5,6
4029,168877,6,5,6
4030,168877,6,5,6
4031,168877,6,5,6
4032,168877,5,5,6
4033,168877,5,5,6
4034,168877,6,5,6
4035,168877,6,5,5
4036,168877,6,5,6
4037,168877,6,5,5
4038,168877,6,5,6
4039,168877,6,5,6
4040,168877,6,5,6
4041,168877,5,5,6
4042,168877,6,5,5
4043,168877,6,5,5
4044,168877,6,5,6
4045,168877,6,5,6
4046,168877,5,5,6
4047,168877,6,5,6
4048,168877,6,5,6
4049,168877,6,5,6
4050,168877,6,5,5
4051,168877,6,5,6
4052,168877,5,5,6
4053,168877,6,5,6
4054,168877,6,5,6
4055,168877,6,5,6
4056,168877,6,5,6
4057,168877,6,5,6
4058,168877,6,5,6
4059,168877,6,5,5
4060,168877,6,5,6
4061,168877,6,5,6
4062,168877,6,5,6
4063,168877,5,5,6
4064,168877,6,5,5
4065,168877,6,5,6
4066,168877,6,5,6
4067,168877,6,5,5
4068,168877,6,5,5
4069,168877,6,5,6
4070,168877,6,5,6
4071,168877,6,5,6
4072,168877,5,5,5
4073,168877,6,5,6
4074,168877,6,5,5
4075,168877,6,5,6
4076,168877,6,5,6
4077,168877,5,5,6
4078,168877,6,5,6
4079,168877,6,5,6
4080,168877,6,5,5
4081,168877,6,5,6
4082,168877,6,5,6
4083,168877,6,5,6
4084,168877,6,5,5
4085,168877,6,5,6
4086,168877,5,5,6
4087,168877,6,5,6
4088,168877,6,5,6
4089,168877,6,5,5
4090,168877,6,5,6
4091,168877,6,5,6
4092,168877,6,5,5
4093,168877,6,5,5
4094,168877,6,5,6
4095,168877,6,5,6
4096,168877,6,5,5
4097,168877,6,5,6
4098,168877,6,5,6
4099,168877,6,5,6
4100,168877,6,5,5
4101,168877,6,5,5
4102,168877,6,5,6
4103,168877,5,5,6
4104,168877,6,5,6
4105,168877,5,5,6
4106,168877,5,5,5
4107,168877,6,5,5
4108,168877,6,5,5
4109,168877,6,5,6
4110,168877,6,5,6
4111,168877,6,5,6
4112,168877,6,5,6
4113,168877,6,5,6
4114,168877,6,5,6
4115,168877,6,5,6
4116,168877,6,5,6
4117,168877,5,5,6
4118,168877,6,5,6
4119,168877,6,5,6
4120,168877,6,5,6
4121,168877,5,5,6
4122,168877,6,5,6
4123,168877,6,5,6
4124,168877,6,5,5
4125,168877,6,5,6
4126,168877,6,5,6
4127,168877,6,5,6
4128,168877,6,5,6
4129,168877,6,5,5
4130,168877,6,5,6
4131,168877,5,5,6
4132,168877,6,5,5
4133,168877,6,5,6
4134,168877,6,5,6
4135,168877,6,5,5
4136,168877,6,5,6
4137,168877,6,5,5
4138,168877,6,5,5
4139,168877,6,5,6
4140,168877,6,5,6
4141,168877,6,5,5
4142,168877,6,5,6
4143,168877,6,5,6
4144,168877,6,5,6
4145,168877,6,5,6
4146,168877,6,5,5
4147,168877,6,5,6
4148,168877,6,5,6
4149,168877,5,5,6
4150,168877,6,5,5
4151,168877,6,5,5
4152,168877,6,5,6
4153,168877,6,5,5
4154,168877,6,5,6
4155,168877,6,5,6
4156,168877,5,5,6
4157,168877,6,5,6
4158,168877,6,5,6
4159,168877,6,5,6
4160,168877,6,5,6
4161,168877,5,5,6
4162,168877,6,5,6
4163,168877,6,5,6
4164,168877,6,5,6
4165,168877,6,5,6
4166,168877,6,5,6
4167,168877,5,5,6
4168,168877,6,5,5
4169,168877,6,5,5
4170,168877,6,5,5
4171,168877,6,5,5
4172,168877,6,5,6
4173,168877,6,5,6
4174,168877,6,5,6
4175,168877,5,5,5
4176,168877,6,5,6
4177,168877,5,5,6
4178,168877,6,5,6
4179,168877,6,5,6
4180,168877,6,5,6
4181,168877,6,5,6
4182,168877,5,5,6
4183,168877,6,5,6
4184,168877,6,5,5
4185,168877,6,5,5
4186,168877,6,5,5
4187,168877,6,5,6
4188,168877,6,5,6
4189,168877,6,5,5
4190,168877,6,5,5
4191,168877,6,5,5
4192,168877,6,5,6
4193,168877,5,5,6
4194,168877,6,5,6
4195,168877,6,5,6
4196,168877,6,5,5
4197,168877,6,5,6
4198,168877,6,5,6
4199,168877,6,5,5
4200,168877,6,5,5
4201,168877,6,5,5
4202,168877,6,5,6
4203,168877,6,5,6
4204,168877,6,5,5
4205,168877,6,5,6
4206,168877,6,5,6
4207,168877,5,5,6
4208,168877,6,5,5
4209,168877,5,5,5
4210,168877,6,5,5
4211,168877,6,5,6
4212,168877,6,5,6
4213,168877,6,5,6
4214,168877,6,5,6
4215,168877,6,5,6
4216,168877,6,5,6
4217,168877,6,5,6
4218,168877,6,5,6
4219,168877,6,5,5
4220,168877,5,5,6
4221,168877,5,5,5
4222,168877,6,5,5
4223,168877,6,5,6
4224,168877,6,5,6
4225,168877,6,5,5
4226,168877,6,5,6
4227,168877,6,5,6
4228,168877,6,5,6
4229,168877,6,5,6
4230,168877,6,5,6
4231,168877,5,5,6
4232,168877,5,5,6
4233,168877,6,5,5
4234,168877,6,5,6
4235,168877,6,5,6
4236,168877,6,5,6
4237,168877,6,5,6
4238,168877,6,5,6
4239,168877,6,5,6
4240,168877,6,5,5
4241,168877,6,5,5
4242,168877,6,5,6
4243,168877,6,5,6
4244,168877,6,5,6
4245,168877,6,5,6
4246,168877,6,5,5
4247,168877,6,5,6
4248,168877,5,5,6
4249,168877,6,5,6
4250,168877,6,5,5
4251,168877,6,5,6
4252,168877,6,5,6
4253,168877,5,5,6
4254,168877,6,5,6
4255,168877,6,5,6
4256,168877,6,5,6
4257,168877,6,5,6
4258,168877,6,5,5
4259,168877,6,5,6
4260,168877,6,5,6
4261,168877,6,5,6
4262,168877,6,5,6
4263,168877,6,5,6
4264,168877,6,5,6
4265,168877,6,5,6
4266,168877,6,5,6
4267,168877,6,5,6
4268,168877,6,5,6
4269,168877,6,5,6
4270,168877,6,5,6
4271,168877,6,5,6
4272,168877,5,5,6
4273,168877,6,5,6
4274,168877,6,5,6
4275,168877,6,5,6
4276,168877,5,5,6
4277,168877,6,5,6
4278,168877,6,5,6
4279,168877,6,5,5
4280,168877,6,5,6
4281,168877,6,5,6
4282,168877,6,5,6
4283,168877,6,5,6
4284,168877,6,5,6
4285,168877,5,5,6
4286,168877,6,5,6
4287,168877,6,5,6
4288,168877,6,5,6
4289,168877,6,5,6
4290,168877,6,5,6
4291,168877,6,5,6
4292,168877,6,5,6
4293,168877,5,5,6
4294,168877,6,5,6
4295,168877,6,5,6
4296,168877,5,5,6
4297,168877,6,5,5
4298,168877,6,5,6
4299,168877,6,5,6
4300,168877,5,5,6
4301,168877,6,5,6
4302,168877,6,5,6
4303,168877,6,5,5
4304,168877,6,5,5
4305,168877,6,5,5
4306,168877,6,5,6
4307,168877,5,5,6
4308,168877,6,5,5
4309,168877,6,5,6
4310,168877,6,5,6
4311,168877,5,5,6
4312,168877,6,5,6
4313,168877,6,5,6
4314,168877,6,5,6
4315,168877,6,5,5
4316,168877,6,5,6
4317,168877,6,5,6
4318,168877,6,5,6
4319,168877,6,5,6
4320,168877,6,5,6
4321,168877,6,5,6
4322,168877,6,5,6
4323,168877,6,5,6
4324,168877,5,5,6
4325,168877,6,5,6
4326,168877,6,5,6
4327,168877,6,5,6
4328,168877,6,5,5
4329,168877,6,5,6
4330,168877,6,5,6
4331,168877,6,5,6
4332,168877,6,5,6
4333,168877,6,5,6
4334,168877,6,5,6
4335,168877,5,5,6
4336,168877,6,5,6
4337,168877,6,5,5
4338,168877,6,5,5
4339,168877,6,5,6
4340,168877,5,5,6
4341,168877,6,5,6
4342,168877,6,5,6
4343,168877,6,5,5
4344,168877,6,5,6
4345,168877,6,5,5
4346,168877,6,5,6
4347,168877,6,5,6
4348,168877,6,5,6
4349,168877,6,5,5
4350,168877,6,5,6
4351,168877,6,5,6
4352,168877,6,5,6
4353,168877,6,5,6
4354,168877,6,5,5
4355,168877,5,5,6
4356,168877,6,5,6
4357,168877,5,5,6
4358,168877,6,5,5
4359,168877,6,5,6
4360,168877,6,5,6
4361,168877,5,5,6
4362,168877,6,5,5
4363,168877,6,5,6
4364,168877,6,5,5
4365,168877,6,5,6
4366,168877,6,5,6
4367,168877,6,5,6
4368,168877,6,5,5
4369,168877,6,5,6
4370,168877,6,5,6
4371,168877,6,5,6
4372,168877,6,5,5
4373,168877,6,5,5
4374,168877,6,5,6
4375,168877,5,5,6
4376,168877,6,5,6
4377,168877,5,5,6
4378,168877,6,6,6
4379,168877,6,5,6
4380,168877,6,5,6
4381,168877,6,5,6
4382,168877,6,5,6
4383,168877,6,5,6
4384,168877,6,5,6
4385,168877,6,5,6
4386,168877,6,5,6
4387,168877,6,5,6
4388,168877,6,5,6
4389,168877,6,5,6
4390,168877,6,5,6
4391,168877,6,5,6
4392,168877,6,5,6
4393,168877,6,5,5
4394,168877,6,5,6
4395,168877,6,5,6
4396,168877,6,5,6
4397,168877,6,5,6
4398,168877,6,5,6
4399,168877,6,5,6
4400,168877,6,5,6
4401,168877,5,5,6
4402,168877,6,5,6
4403,168877,6,5,6
4404,168877,6,5,6
4405,168877,6,5,6
4406,168877,6,5,5
4407,168877,6,5,6
4408,168877,5,5,6
4409,168877,6,5,6
4410,168877,6,5,5
4411,168877,6,5,5
4412,168877,6,5,6
4413,168877,5,5,6
4414,168877,6,5,6
4415,168877,6,5,6
4416,168877,6,5,6
4417,168877,6,5,6
4418,168877,6,5,6
4419,168877,6,5,6
4420,168877,6,5,6
4421,168877,6,5,6
4422,168877,6,5,5
4423,168877,6,5,6
4424,168877,6,5,6
4425,168877,5,5,6
4426,168877,5,5,6
4427,168877,6,5,6
4428,168877,6,5,6
4429,168877,6,5,6
4430,168877,6,5,6
4431,168877,6,5,6
4432,168877,6,6,6
4433,168877,6,5,6
4434,168877,6,5,6
4435,168877,6,5,6
4436,168877,6,5,6
4437,168877,6,5,6
4438,168877,6,5,6
4439,168877,6,5,6
4440,168877,6,5,6
4441,168877,6,5,6
4442,168877,6,5,6
4443,168877,6,5,5
4444,168877,6,5,6
4445,168877,6,5,6
4446,168877,6,5,6
4447,168877,6,5,6
4448,168877,6,5,6
4449,168877,6,5,6
4450,168877,6,5,6
4451,168877,5,5,6
4452,168877,5,5,6
4453,168877,6,5,6
4454,168877,6,5,6
4455,168877,6,5,6
4456,168877,6,5,6
4457,168877,6,5,6
4458,168877,6,5,6
4459,168877,6,5,6
4460,168877,6,5,6
4461,168877,6,5,6
4462,168877,6,5,6
4463,168877,6,5,6
4464,168877,6,5,6
4465,168877,6,5,6
4466,168877,6,5,6
4467,168877,6,5,6
4468,168877,6,5,6
4469,168877,6,5,6
4470,168877,6,5,6
4471,168877,6,5,6
4472,168877,6,5,6
4473,168877,6,5,6
4474,168877,6,5,6
4475,168877,6,5,6
4476,168877,6,5,6
4477,168877,6,5,6
4478,168877,6,5,6
4479,168877,6,5,6
4480,168877,6,5,6
4481,168877,6,5,6
4482,168877,6,5,6
4483,168877,6,5,6
4484,168877,6,5,6
4485,168877,6,5,6
4486,168877,6,5,6
4487,168877,6,5,6
4488,168877,6,5,6
4489,168877,6,5,6
4490,168877,6,5,6
4491,168877,6,5,6
4492,168877,6,5,6
4493,168877,6,5,5
4494,168877,6,5,6
4495,168877,6,5,6
4496,168877,6,5,6
4497,168877,6,5,6
4498,168877,6,5,6
4499,168877,6,5,6
4500,168877,6,5,6
4501,168877,6,5,6
4502,168877,6,5,6
4503,168877,6,5,5
4504,168877,6,5,6
4505,168877,6,5,6
4506,168877,6,5,6
4507,168877,6,5,6
4508,168877,6,5,6
4509,168877,6,5,6
4510,168877,6,5,6
4511,168877,5,5,6
4512,168877,6,5,6
4513,168877,6,5,5
4514,168877,6,5,6
4515,168877,6,5,6
4516,168877,6,5,6
4517,168877,6,5,5
4518,168877,6,5,6
4519,168877,6,5,6
4520,168877,6,5,6
4521,168877,6,5,6
4522,168877,5,5,6
4523,168877,6,5,5
4524,168877,6,5,5
4525,168877,6,5,6
4526,168877,6,5,6
4527,168877,6,5,6
4528,168877,5,5,6
4529,168877,5,5,5
4530,168877,6,5,6
4531,168877,6,5,5
4532,168877,6,5,5
4533,168877,6,5,6
4534,168877,6,5,6
4535,168877,5,5,6
4536,168877,6,5,5
4537,168877,6,5,5
4538,168877,6,5,5
4539,168877,6,5,6
4540,168877,6,5,6
4541,168877,6,5,6
4542,168877,6,5,6
4543,168877,6,5,5
4544,168877,6,5,6
4545,168877,6,5,6
4546,168877,6,5,5
4547,168877,6,5,6
4548,168877,6,5,6
4549,168877,6,5,6
4550,168877,6,5,6
4551,168877,5,5,6
4552,168877,6,5,6
4553,168877,6,5,6
4554,168877,6,5,5
4555,168877,6,5,5
4556,168877,5,5,6
4557,168877,6,5,6
4558,168877,5,5,6
4559,168877,6,5,6
4560,168877,6,5,6
4561,168877,6,5,6
4562,168877,6,5,6
4563,168877,6,5,6
4564,168877,6,5,5
4565,168877,6,5,5
4566,168877,6,5,5
4567,168877,6,5,6
4568,168877,6,5,6
4569,168877,5,5,6
4570,168877,6,5,5
4571,168877,6,5,6
4572,168877,6,5,6
4573,168877,5,5,6
4574,168877,6,5,5
4575,168877,6,5,6
4576,168877,6,5,6
4577,168877,6,5,6
4578,168877,6,5,6
4579,168877,6,5,6
4580,168877,6,5,6
4581,168877,6,5,6
4582,168877,6,5,6
4583,168877,5,5,6
4584,168877,5,5,6
4585,168877,6,5,6
4586,168877,6,5,5
4587,168877,6,5,6
4588,168877,6,5,6
4589,168877,6,5,6
4590,168877,6,5,6
4591,168877,6,5,6
4592,168877,5,5,6
4593,168877,6,5,6
4594,168877,6,5,5
4595,168877,6,5,6
4596,168877,6,5,6
4597,168877,5,5,6
4598,168877,5,5,6
4599,168877,6,5,6
4600,168877,6,5,5
4601,168877,6,5,6
4602,168877,6,5,6
4603,168877,5,5,6
4604,168877,6,5,6
4605,168877,6,5,5
4606,168877,6,5,6
4607,168877,6,5,5
4608,168877,6,5,6
4609,168877,6,5,6
4610,168877,6,5,6
4611,168877,6,5,6
4612,168877,6,5,6
4613,168877,6,5,6
4614,168877,6,5,5
4615,168877,6,5,6
4616,168877,6,5,6
4617,168877,5,5,6
4618,168877,5,5,6
4619,168877,5,5,6
4620,168877,6,5,5
4621,168877,6,5,6
4622,168877,6,5,6
4623,168877,5,5,6
4624,168877,6,5,5
4625,168877,6,5,5
4626,168877,6,5,6
4627,168877,5,5,6
4628,168877,5,5,6
4629,168877,6,5,5
4630,168877,6,5,6
4631,168877,6,5,6
4632,168877,6,5,6
4633,168877,6,5,5
4634,168877,6,5,6
4635,168877,5,5,5
4636,168877,5,5,5
4637,168877,6,5,6
4638,168877,6,5,5
4639,168877,6,5,5
4640,168877,6,5,6
4641,168877,5,5,6
4642,168877,6,5,5
4643,168877,6,5,6
4644,168877,5,5,6
4645,168877,6,5,6
4646,168877,5,5,6
4647,168877,6,5,6
4648,168877,6,5,5
4649,168877,6,5,6
4650,168877,6,5,5
4651,168877,6,5,6
4652,168877,5,5,5
4653,168877,6,5,6
4654,168877,6,5,5
4655,168877,5,5,6
4656,168877,6,5,5
4657,168877,6,5,5
4658,168877,6,5,6
4659,168877,6,5,6
4660,168877,5,5,6
4661,168877,6,5,6
4662,168877,6,5,6
4663,168877,6,5,6
4664,168877,6,5,6
4665,168877,6,5,5
4666,168877,6,5,6
4667,168877,6,5,6
4668,168877,6,5,6
4669,168877,6,5,6
4670,168877,6,5,6
4671,168877,6,5,6
4672,168877,6,5,6
4673,168877,6,5,5
4674,168877,6,5,6
4675,168877,6,5,6
4676,168877,5,5,6
4677,168877,6,5,6
4678,168877,6,5,6
4679,168877,5,5,5
4680,168877,6,5,6
4681,168877,5,5,5
4682,168877,6,5,6
4683,168877,6,5,5
4684,168877,6,5,6
4685,168877,6,5,6
4686,168877,6,5,6
4687,168877,6,5,6
4688,168877,6,5,5
4689,168877,6,5,6
4690,168877,6,5,6
4691,168877,6,5,5
4692,168877,6,5,6
4693,168877,6,5,6
4694,168877,5,5,5
4695,168877,6,5,5
4696,168877,6,5,6
4697,168877,6,5,6
4698,168877,5,5,6
4699,168877,6,5,6
4700,168877,6,5,6
4701,168877,5,5,6
4702,168877,6,5,6
4703,168877,6,5,6
4704,168877,6,5,6
4705,168877,5,5,6
4706,168877,5,5,5
4707,168877,6,5,5
4708,168877,6,5,6
4709,168877,6,5,5
4710,168877,6,5,5
4711,168877,6,5,5
4712,168877,6,5,6
4713,168877,6,5,6
4714,168877,5,5,6
4715,168877,6,5,5
4716,168877,6,5,6
4717,168877,6,5,6
4718,168877,6,5,6
4719,168877,5,5,6
4720,168877,6,5,6
4721,168877,5,5,5
4722,168877,6,5,6
4723,168877,5,5,6
4724,168877,5,5,6
4725,168877,5,5,6
4726,168877,6,5,5
4727,168877,6,5,6
4728,168877,6,5,6
4729,168877,5,5,6
4730,168877,6,5,5
4731,168877,6,5,5
4732,168877,6,5,6
4733,168877,6,5,6
4734,168877,6,5,6
4735,168877,6,5,6
4736,168877,5,5,6
4737,168877,5,5,6
4738,168877,5,5,5
4739,168877,6,5,6
4740,168877,6,5,6
4741,168877,6,5,6
4742,168877,5,5,6
4743,168877,6,5,5
4744,168877,6,5,6
4745,168877,5,5,6
4746,168877,6,5,6
4747,168877,5,5,6
4748,168877,6,5,6
4749,168877,5,5,6
4750,168877,6,5,6
4751,168877,6,5,5
4752,168877,6,5,5
4753,168877,6,5,5
4754,168877,6,5,6
4755,168877,5,5,6
4756,168877,5,5,5
4757,168877,6,5,5
4758,168877,6,5,6
4759,168877,5,5,5
4760,168877,6,5,6
4761,168877,6,5,5
4762,168877,6,5,6
4763,168877,5,5,6
4764,168877,6,5,5
4765,168877,5,5,6
4766,168877,6,5,5
4767,168877,6,5,6
4768,168877,5,5,6
4769,168877,5,5,6
4770,168877,6,5,6
4771,168877,6,5,6
4772,168877,6,5,6
4773,168877,6,5,6
4774,168877,6,5,6
4775,168877,6,5,6
4776,168877,6,5,6
4777,168877,6,5,6
4778,168877,6,5,5
4779,168877,6,5,5
4780,168877,6,5,5
4781,168877,6,5,6
4782,168877,6,5,6
4783,168877,6,5,5
4784,168877,6,5,5
4785,168877,6,5,6
4786,168877,5,5,6
4787,168877,6,5,6
4788,168877,5,5,6
4789,168877,6,5,5
4790,168877,6,5,5
4791,168877,6,5,6
4792,168877,6,5,6
4793,168877,6,5,5
4794,168877,6,5,6
4795,168877,6,5,6
4796,168877,6,5,6
4797,168877,5,5,6
4798,168877,5,5,6
4799,168877,6,5,6
4800,168877,6,5,6
4801,168877,6,5,6
4802,168877,5,5,5
4803,168877,6,5,6
4804,168877,6,5,5
4805,168877,6,5,5
4806,168877,6,5,6
4807,168877,6,5,6
4808,168877,6,5,6
4809,168877,6,5,6
4810,168877,6,5,5
4811,168877,6,5,6
4812,168877,6,5,6
4813,168877,6,5,5
4814,168877,6,5,6
4815,168877,6,5,6
4816,168877,5,5,5
4817,168877,6,5,5
4818,168877,6,5,6
4819,168877,6,5,6
4820,168877,5,5,5
4821,168877,5,5,5
4822,168877,6,5,5
4823,168877,6,5,5
4824,168877,6,5,6
4825,168877,5,5,6
4826,168877,5,5,5
4827,168877,6,5,6
4828,168877,5,5,6
4829,168877,6,5,5
4830,168877,6,5,6
4831,168877,6,5,6
4832,168877,5,5,6
4833,168877,6,5,5
4834,168877,5,5,6
4835,168877,6,5,6
4836,168877,6,5,6
4837,168877,6,5,6
4838,168877,6,5,5
4839,168877,6,5,5
4840,168877,5,5,6
4841,168877,6,5,6
4842,168877,6,5,5
4843,168877,6,5,6
4844,168877,5,5,6
4845,168877,6,5,5
4846,168877,6,5,6
4847,168877,6,5,5
4848,168877,6,5,6
4849,168877,5,5,6
4850,168877,5,5,6
4851,168877,5,5,6
4852,168877,6,5,6
4853,168877,6,5,5
4854,168877,6,5,6
4855,168877,5,5,6
4856,168877,6,5,6
4857,168877,6,5,6
4858,168877,6,5,6
4859,168877,6,5,6
4860,168877,6,5,5
4861,168877,6,5,5
4862,168877,6,5,6
4863,168877,6,5,6
4864,168877,5,5,6
4865,168877,5,5,6
4866,168877,6,5,5
4867,168877,6,5,6
4868,168877,6,5,6
4869,168877,6,5,6
4870,168877,5,5,6
4871,168877,5,5,6
4872,168877,6,5,5
4873,168877,6,5,6
4874,168877,6,5,6
4875,168877,5,5,5
4876,168877,6,5,5
4877,168877,6,5,5
4878,168877,6,5,6
4879,168877,6,5,6
4880,168877,6,5,5
4881,168877,6,5,5
4882,168877,6,5,5
4883,168877,6,5,5
4884,168877,5,5,6
4885,168877,5,5,6
4886,168877,6,5,5
4887,168877,6,5,6
4888,168877,5,5,6
4889,168877,6,5,6
4890,168877,6,5,5
4891,168877,6,5,6
4892,168877,6,5,6
4893,168877,6,5,5
4894,168877,6,5,6
4895,168877,5,5,6
4896,168877,6,5,6
4897,168877,6,5,6
4898,168877,6,5,6
4899,168877,6,6,6
4900,168877,6,5,6
4901,168877,5,5,6
4902,168877,6,5,5
4903,168877,6,5,5
4904,168877,6,5,6
4905,168877,6,5,6
4906,168877,6,5,6
4907,168877,6,5,6
4908,168877,6,5,6
4909,168877,6,5,5
4910,168877,6,5,6
4911,168877,5,5,6
4912,168877,6,5,5
4913,168877,6,5,5
4914,168877,6,5,6
4915,168877,6,5,6
4916,168877,6,5,6
4917,168877,5,5,6
4918,168877,6,5,5
4919,168877,6,5,5
4920,168877,6,5,6
4921,168877,6,5,6
4922,168877,6,5,6
4923,168877,6,5,6
4924,168877,6,5,6
4925,168877,6,5,6
4926,168877,6,5,6
4927,168877,6,5,5
4928,168877,6,5,5
4929,168877,6,5,6
4930,168877,6,5,6
4931,168877,6,5,6
4932,168877,6,5,6
4933,168877,6,5,6
4934,168877,6,5,6
4935,168877,5,5,6
4936,168877,5,5,5
4937,168877,6,5,5
4938,168877,6,5,6
4939,168877,5,5,6
4940,168877,6,5,6
4941,168877,6,5,6
4942,168877,6,5,6
4943,168877,6,5,5
4944,168877,5,5,6
4945,168877,5,5,6
4946,168877,6,5,5
4947,168877,5,5,6
4948,168877,5,5,6
4949,168877,6,5,6
4950,168877,6,5,6
4951,168877,6,5,5
4952,168877,6,5,6
4953,168877,5,5,5
4954,168877,6,5,5
4955,168877,6,5,5
4956,168877,6,5,6
4957,168877,6,5,6
4958,168877,5,5,6
4959,168877,6,5,6
4960,168877,6,5,5
4961,168877,6,5,6
4962,168877,6,5,6
4963,168877,6,5,6
4964,168877,6,5,6
4965,168877,5,5,6
4966,168877,5,5,6
4967,168877,6,5,5
4968,168877,6,5,6
4969,168877,6,5,6
4970,168877,6,5,6
4971,168877,6,5,6
4972,168877,6,5,6
