order,B_time,B_split,B_util,BPlus_time,BPlus_split,BPlus_util,BStar_time,BStar_split,BStar_util
470,28,273,0.773694,27,275,0.77022,38,236,0.890234
471,28,270,0.780567,28,272,0.776977,39,234,0.895841
472,27,275,0.764853,27,274,0.769728,37,233,0.897731
473,27,271,0.774419,27,270,0.779365,37,233,0.895833
474,29,271,0.772786,26,269,0.780583,38,231,0.901583
475,29,272,0.768344,27,272,0.770434,37,231,0.899685
476,29,272,0.76673,29,270,0.774453,40,229,0.905535
477,28,266,0.782252,29,265,0.787263,42,228,0.907548
478,29,264,0.786485,28,265,0.785616,39,230,0.897876
479,27,263,0.787805,28,264,0.786915,39,230,0.896001
480,29,266,0.777363,28,266,0.779431,38,231,0.890313
481,27,263,0.784529,28,264,0.783643,38,230,0.892276
482,29,262,0.785867,28,262,0.787926,39,233,0.879105
483,28,262,0.78424,28,262,0.786295,40,225,0.908067
484,28,266,0.770939,28,265,0.775877,41,226,0.902234
485,30,263,0.778059,29,261,0.786022,39,227,0.896459
486,29,265,0.770642,27,264,0.775581,37,226,0.898521
487,27,266,0.76619,27,263,0.776901,37,224,0.904576
488,28,267,0.761777,28,266,0.766653,37,224,0.902723
489,28,263,0.771694,28,263,0.773724,37,226,0.893009
490,28,263,0.770119,26,261,0.778001,38,225,0.895095
491,27,263,0.768551,28,262,0.773483,37,226,0.889371
492,29,262,0.769894,27,261,0.774838,38,225,0.891456
493,28,261,0.771254,27,262,0.770345,39,225,0.889648
494,28,263,0.763884,28,263,0.765893,37,224,0.891758
495,28,262,0.765228,27,261,0.770142,38,220,0.90592
496,26,261,0.766589,26,262,0.765686,37,224,0.888163
497,28,262,0.762149,26,260,0.769963,39,222,0.894254
498,27,261,0.76351,27,260,0.768417,39,222,0.892459
499,27,259,0.767819,26,262,0.761083,39,219,0.902706
500,29,261,0.760456,27,260,0.765344,37,218,0.904977
501,30,259,0.764754,27,261,0.760919,40,219,0.899103
502,29,258,0.766166,28,258,0.768143,39,219,0.897312
503,31,261,0.755921,29,260,0.760779,38,219,0.895528
504,28,257,0.766072,27,258,0.765095,39,218,0.897795
505,27,258,0.761615,26,259,0.760662,40,214,0.912534
506,28,257,0.763044,28,257,0.765005,40,219,0.890218
507,30,258,0.75861,28,258,0.760567,38,219,0.888462
508,29,258,0.757117,28,257,0.761993,43,218,0.890726
509,29,257,0.758547,25,258,0.757579,37,219,0.884971
510,28,258,0.754148,27,258,0.756094,37,216,0.895335
511,27,259,0.749788,27,257,0.75752,37,216,0.893583
512,27,259,0.748324,27,259,0.750262,39,217,0.887784
513,28,256,0.75555,29,256,0.757484,40,218,0.882044
514,28,257,0.751168,28,257,0.753099,39,214,0.896555
515,29,257,0.749709,27,257,0.751636,37,214,0.894815
516,27,257,0.748257,27,257,0.75018,37,214,0.89308
517,29,256,0.749704,28,256,0.751623,36,212,0.899645
518,28,255,0.751168,27,256,0.750172,39,211,0.902104
519,30,255,0.749721,28,255,0.751633,39,210,0.904593
520,28,255,0.748279,27,255,0.750187,38,213,0.890313
521,28,255,0.746843,27,255,0.748747,37,214,0.88451
522,29,255,0.745412,25,255,0.747313,37,211,0.895191
523,27,255,0.743987,27,255,0.745884,38,210,0.897674
524,27,255,0.742567,27,255,0.74446,37,211,0.891774
525,27,255,0.741152,27,255,0.743042,39,212,0.885936
526,28,255,0.739743,27,255,0.74163,38,209,0.896764
527,28,255,0.73834,26,255,0.740223,39,208,0.899305
528,27,256,0.734085,27,255,0.738821,38,207,0.901876
529,27,255,0.735548,27,255,0.737424,40,210,0.887493
530,27,256,0.731315,26,257,0.730364,37,206,0.902772
531,28,255,0.732778,26,255,0.734646,37,206,0.901071
532,27,255,0.7314,27,256,0.730431,38,208,0.890853
533,28,255,0.730028,27,255,0.73189,38,209,0.884987
534,28,255,0.728661,27,255,0.730519,38,207,0.891742
535,28,255,0.727299,26,255,0.729154,38,207,0.890076
536,27,255,0.725942,27,255,0.727793,37,205,0.896958
537,28,255,0.72459,26,255,0.726438,37,203,0.903979
538,27,255,0.723244,28,255,0.725088,39,208,0.880918
539,29,255,0.721902,28,255,0.723743,39,209,0.875136
540,32,255,0.720565,30,255,0.722402,41,202,0.903342
541,28,255,0.719233,29,255,0.721067,38,203,0.897296
542,28,255,0.717906,26,255,0.719737,38,203,0.89564
543,27,255,0.716584,26,255,0.718411,39,205,0.885395
544,27,255,0.715267,27,255,0.717091,40,203,0.892347
545,31,255,0.713954,27,255,0.715775,39,204,0.886407
546,27,255,0.712647,31,255,0.714464,41,203,0.889079
547,30,255,0.711344,30,255,0.713158,40,202,0.891782
548,28,255,0.710046,28,255,0.711856,38,203,0.885834
549,29,255,0.708752,28,255,0.71056,38,202,0.888533
550,29,255,0.707464,28,255,0.709268,42,197,0.909091
551,30,255,0.70618,28,255,0.707981,44,204,0.876755
552,32,255,0.7049,29,255,0.706698,38,200,0.892411
553,27,255,0.703626,29,255,0.70542,40,199,0.895207
554,31,255,0.702356,29,255,0.704147,38,203,0.87624
555,28,255,0.70109,27,255,0.702878,39,201,0.883236
556,29,255,0.699829,32,255,0.701614,40,199,0.890377
557,30,255,0.698573,27,255,0.700354,40,196,0.902177
558,29,255,0.697321,27,255,0.699099,38,200,0.882815
559,28,255,0.696073,28,255,0.697848,38,197,0.894454
560,29,255,0.69483,28,255,0.696602,40,196,0.897344
561,27,255,0.693592,27,255,0.695361,37,196,0.895744
562,31,255,0.692358,29,255,0.694123,38,194,0.903228
563,29,255,0.691128,27,255,0.69289,38,197,0.888099
564,29,255,0.689903,27,255,0.691662,39,194,0.900025
565,30,255,0.688682,31,255,0.690438,40,191,0.912326
566,29,255,0.687465,28,255,0.689218,40,199,0.874646
567,30,255,0.686252,28,255,0.688002,38,191,0.909107
568,28,255,0.685044,27,255,0.686791,40,195,0.889173
569,29,255,0.68384,28,255,0.685584,40,195,0.887611
570,30,254,0.685307,27,255,0.684381,39,192,0.899685
571,28,255,0.681445,28,255,0.683183,39,191,0.902739
572,28,254,0.682911,28,255,0.681988,40,194,0.887437
573,29,255,0.679066,27,255,0.680798,37,193,0.890409
574,27,255,0.677883,27,255,0.679612,39,194,0.884345
575,30,255,0.676704,27,255,0.67843,39,194,0.882807
576,27,255,0.67553,29,255,0.677252,38,195,0.876824
577,28,255,0.674359,28,255,0.676078,38,190,0.89798
578,28,255,0.673192,27,255,0.674909,38,192,0.887233
579,28,255,0.672029,28,255,0.673743,39,189,0.899539
580,28,255,0.670871,33,255,0.672582,39,189,0.897989
581,28,255,0.669716,26,255,0.671424,38,191,0.887201
582,28,255,0.668565,26,255,0.67027,39,187,0.904323
583,27,254,0.670026,26,255,0.669121,39,187,0.902772
584,28,255,0.666276,27,254,0.670577,43,186,0.905994
585,32,254,0.667735,29,254,0.669431,40,192,0.876616
586,28,255,0.664002,28,254,0.668289,39,191,0.879631
587,28,254,0.66546,26,255,0.664561,38,183,0.915902
588,27,254,0.664328,27,254,0.666016,38,187,0.895095
589,27,254,0.6632,27,254,0.664885,37,187,0.893575
590,28,254,0.662076,28,254,0.663758,41,183,0.911245
591,29,254,0.660956,26,255,0.660063,38,188,0.885889
592,28,254,0.65984,28,254,0.661516,39,186,0.893751
593,28,254,0.658727,27,255,0.657837,36,186,0.892244
594,30,254,0.657618,27,254,0.659288,38,186,0.890742
595,27,255,0.653958,27,255,0.655626,38,184,0.898755
596,28,255,0.652861,27,255,0.654526,37,184,0.897247
597,27,255,0.651767,27,255,0.653429,37,185,0.89098
598,27,255,0.650677,27,255,0.652337,38,185,0.88949
599,28,255,0.649591,27,254,0.653785,40,185,0.888005
600,27,255,0.648508,28,255,0.650162,44,184,0.891266
601,30,255,0.647429,27,255,0.64908,40,183,0.894566
602,28,255,0.646354,27,255,0.648002,39,183,0.89308
603,31,255,0.645282,28,255,0.646927,39,184,0.886831
604,28,255,0.644214,28,255,0.645856,39,185,0.880654
605,29,255,0.643149,27,255,0.644789,42,182,0.893455
606,29,253,0.647124,30,255,0.643725,40,183,0.887185
607,29,255,0.64103,29,255,0.642664,41,184,0.880987
608,27,253,0.644995,27,255,0.641607,39,180,0.898763
609,27,255,0.638925,28,255,0.640554,38,182,0.887587
610,28,254,0.640369,28,255,0.639504,38,183,0.881368
611,29,255,0.636833,27,255,0.638457,39,179,0.899264
612,29,254,0.638276,27,255,0.637414,37,182,0.883236
613,29,255,0.634755,29,255,0.636374,39,180,0.891432
614,27,254,0.636197,26,255,0.635338,38,181,0.885144
615,27,255,0.632691,26,255,0.634305,38,181,0.883704
616,27,255,0.631664,27,255,0.633275,38,175,0.912009
617,28,255,0.63064,28,255,0.632248,43,176,0.905444
618,28,254,0.632079,28,255,0.631225,38,179,0.889079
619,28,255,0.628603,28,255,0.630206,39,176,0.902519
620,28,255,0.627589,27,255,0.629189,38,181,0.876578
621,28,255,0.626578,26,255,0.628176,39,179,0.884783
622,29,254,0.628014,27,255,0.627166,37,176,0.898166
623,28,254,0.627006,28,255,0.626159,38,177,0.891742
624,28,254,0.626002,27,254,0.627592,40,175,0.900317
625,29,254,0.625,28,255,0.624156,39,175,0.898876
626,28,254,0.624002,28,254,0.625587,38,175,0.89744
627,27,253,0.62545,28,255,0.622165,41,172,0.911369
628,28,253,0.624454,27,252,0.628492,39,176,0.889585
629,27,253,0.623461,28,254,0.622603,38,175,0.89316
630,28,254,0.62004,28,253,0.624046,40,173,0.901876
631,28,253,0.621485,29,253,0.623057,42,175,0.890329
632,30,253,0.620501,27,253,0.622071,39,174,0.893943
633,28,255,0.6147,28,255,0.616267,38,173,0.897602
634,27,253,0.618544,27,255,0.615295,38,175,0.886116
635,29,253,0.61757,28,255,0.614326,38,174,0.889719
636,28,253,0.616599,27,253,0.618159,40,170,0.90886
637,28,253,0.615631,27,255,0.612398,38,177,0.872144
638,28,253,0.614666,27,253,0.616221,38,175,0.880561
639,28,255,0.608928,27,255,0.610481,38,174,0.88415
640,30,253,0.612745,29,253,0.614295,39,172,0.892857
641,28,253,0.611789,28,255,0.608576,39,173,0.886399
642,30,253,0.610836,27,253,0.612382,38,170,0.900366
643,28,255,0.60514,28,255,0.606683,38,170,0.898965
644,28,254,0.606561,27,255,0.605741,39,171,0.892411
645,28,254,0.60562,27,255,0.604802,37,170,0.896178
646,27,252,0.609444,27,254,0.606219,38,168,0.905256
647,28,255,0.601399,27,255,0.602932,36,173,0.878179
648,28,254,0.602816,27,255,0.602002,40,168,0.902462
649,29,255,0.599546,27,253,0.605777,38,169,0.895833
650,29,251,0.608088,27,255,0.60015,40,170,0.889284
651,28,251,0.607153,28,254,0.601562,40,170,0.887918
652,27,251,0.606222,27,251,0.607744,37,165,0.912942
653,28,251,0.605294,27,251,0.606813,38,169,0.890345
654,29,252,0.601989,27,251,0.605885,38,167,0.899442
655,27,251,0.603446,27,252,0.602585,39,165,0.90876
656,29,250,0.604917,27,250,0.606429,39,164,0.912809
657,28,251,0.601609,28,251,0.603119,39,166,0.900633
658,28,250,0.603078,28,250,0.604586,37,168,0.888747
659,28,252,0.597422,27,250,0.603668,38,169,0.882239
660,28,251,0.598874,27,252,0.59802,37,167,0.891266
661,27,250,0.600341,27,250,0.601842,38,164,0.905904
662,30,248,0.60423,28,248,0.605728,40,165,0.899151
663,29,248,0.603318,28,248,0.604814,39,163,0.908612
664,28,245,0.609726,28,244,0.613699,37,164,0.901811
665,29,247,0.603919,28,246,0.607846,39,166,0.889798
666,26,245,0.607895,27,245,0.609385,38,164,0.899103
667,29,243,0.611939,26,240,0.621012,37,164,0.897755
668,27,245,0.606075,28,243,0.612508,39,165,0.891075
669,28,244,0.607629,28,245,0.606652,39,162,0.90592
670,31,242,0.611696,28,241,0.615693,42,165,0.888415
671,29,244,0.605818,27,245,0.604844,38,163,0.897779
672,28,243,0.607386,26,244,0.606393,39,162,0.901876
673,28,243,0.606483,27,243,0.607957,37,163,0.895111
674,27,242,0.608065,28,243,0.607055,38,164,0.888431
675,29,243,0.604686,28,240,0.613652,40,163,0.892459
676,27,241,0.608761,28,243,0.605259,39,166,0.875319
677,28,240,0.610374,27,237,0.6195,40,165,0.879229
678,28,241,0.606966,28,240,0.610936,39,161,0.899345
679,28,239,0.611101,26,241,0.607532,38,160,0.90353
680,27,241,0.60518,27,239,0.611661,39,165,0.87535
681,27,240,0.606789,28,239,0.610763,37,159,0.906438
682,27,240,0.605899,27,240,0.607353,39,160,0.899556
683,28,239,0.607522,29,239,0.608974,39,164,0.876724
684,28,238,0.609162,27,239,0.608084,40,160,0.896925
685,28,238,0.608273,28,239,0.607196,38,161,0.890155
686,28,236,0.61249,27,238,0.608831,38,160,0.89431
687,28,235,0.614179,26,238,0.607945,37,158,0.904102
688,28,238,0.60562,27,235,0.614727,38,160,0.891711
689,29,237,0.607271,27,236,0.611262,39,160,0.890416
690,28,236,0.608939,28,237,0.607829,39,162,0.878349
691,28,235,0.610624,27,237,0.606949,40,155,0.915935
692,28,236,0.607179,27,235,0.611174,39,158,0.897569
693,27,236,0.606303,27,236,0.607734,41,158,0.896274
694,27,234,0.61056,27,236,0.606858,38,157,0.900576
695,28,232,0.614893,28,234,0.611108,39,158,0.893695
696,29,234,0.608806,28,236,0.605114,38,157,0.897989
697,28,232,0.613128,28,232,0.614551,38,160,0.880196
698,28,231,0.614878,27,234,0.608482,37,160,0.878935
699,28,234,0.606193,27,234,0.607611,39,155,0.905453
700,27,233,0.607903,26,234,0.606743,38,155,0.904159
701,27,233,0.607036,27,234,0.605878,39,159,0.880576
702,28,232,0.608761,28,233,0.607583,41,158,0.884783
703,29,231,0.610504,27,232,0.609306,41,156,0.894638
704,30,231,0.609637,27,231,0.611045,40,156,0.893368
705,25,229,0.614043,27,230,0.612803,38,155,0.897747
706,27,231,0.60791,28,231,0.609314,38,158,0.879771
707,28,231,0.60705,27,231,0.608453,37,157,0.884017
708,27,230,0.608806,28,230,0.610206,40,155,0.893943
709,28,229,0.610579,27,229,0.611977,39,157,0.881523
710,28,231,0.604485,27,229,0.611115,40,152,0.908678
711,28,231,0.603635,29,229,0.610256,38,152,0.9074
712,29,227,0.613316,27,230,0.606778,38,156,0.88333
713,28,227,0.612456,28,229,0.608544,39,151,0.91073
714,28,226,0.614281,27,227,0.612987,40,154,0.892077
715,27,228,0.608088,28,229,0.606842,38,154,0.890829
716,27,227,0.60989,29,227,0.611274,39,155,0.883954
717,28,230,0.601164,27,227,0.610422,40,151,0.905649
718,27,227,0.608191,28,226,0.612239,46,152,0.898553
719,31,228,0.604705,27,229,0.603466,39,152,0.897304
720,28,227,0.606502,28,228,0.605242,39,152,0.896057
721,32,227,0.605661,27,226,0.609692,40,149,0.912475
722,28,225,0.61015,27,226,0.608847,39,149,0.911212
723,29,226,0.606634,28,227,0.605356,39,155,0.875396
724,29,226,0.605796,27,225,0.609834,38,152,0.891107
725,27,225,0.607626,27,225,0.608993,38,150,0.90151
726,27,226,0.604127,28,225,0.608154,39,149,0.906191
727,27,224,0.608635,29,226,0.60466,40,149,0.904945
728,28,221,0.615976,28,224,0.609161,40,152,0.886211
729,29,222,0.612385,28,225,0.605651,40,152,0.884995
730,27,223,0.608828,28,223,0.610186,40,152,0.883783
731,27,223,0.607995,27,222,0.612065,37,151,0.888305
732,28,219,0.618154,27,222,0.611229,37,150,0.892889
733,27,220,0.61453,28,222,0.610395,38,150,0.891671
734,27,218,0.619272,28,221,0.612291,38,152,0.878966
735,27,222,0.607386,29,223,0.606035,38,150,0.889245
736,28,223,0.603865,27,222,0.607907,40,151,0.88227
737,28,222,0.605738,27,221,0.609799,40,149,0.892666
738,28,219,0.613128,26,221,0.608972,38,148,0.89736
739,28,218,0.615082,27,219,0.61364,37,149,0.89025
740,26,217,0.617055,26,218,0.61559,38,147,0.900901
741,28,217,0.616223,27,217,0.61756,39,149,0.887847
742,29,218,0.612595,27,217,0.616728,39,151,0.875136
743,28,217,0.614564,28,220,0.607593,39,147,0.897263
744,28,217,0.613738,28,217,0.61507,41,144,0.914344
745,28,214,0.621427,27,217,0.614244,38,145,0.906947
746,27,218,0.60931,28,217,0.613421,38,147,0.893655
747,28,216,0.614077,27,218,0.609821,40,149,0.880716
748,27,217,0.610456,27,218,0.609006,39,146,0.897247
749,28,216,0.612437,28,216,0.61376,39,148,0.884181
750,28,216,0.611621,27,217,0.610149,39,147,0.888889
751,30,215,0.613621,28,215,0.61494,38,145,0.899701
752,28,211,0.624313,27,215,0.614123,38,145,0.898505
753,29,215,0.611991,26,215,0.613307,39,145,0.897312
754,27,214,0.614009,28,215,0.612494,38,144,0.902218
755,30,215,0.61037,27,214,0.614508,40,146,0.888928
756,27,212,0.618108,27,214,0.613695,39,148,0.875994
757,28,212,0.617292,28,212,0.6186,39,147,0.880669
758,27,211,0.619371,26,211,0.620678,38,142,0.909835
759,28,211,0.618555,26,214,0.61127,38,144,0.896274
760,28,210,0.620655,27,209,0.6249,38,146,0.88308
761,27,211,0.61693,28,211,0.618232,38,145,0.887879
762,28,206,0.630931,28,210,0.620326,39,143,0.89886
763,27,210,0.618215,27,207,0.628387,38,145,0.885551
764,27,209,0.620332,28,209,0.621628,39,145,0.884392
765,28,207,0.62545,29,208,0.623766,39,143,0.895335
766,27,208,0.621659,26,208,0.622952,38,142,0.900333
767,28,205,0.629846,26,208,0.622139,39,142,0.899159
768,27,208,0.62004,27,207,0.624296,39,144,0.885771
769,27,205,0.628208,27,205,0.629496,38,141,0.903049
770,29,204,0.630438,27,205,0.628678,38,142,0.895656
771,27,206,0.623566,27,203,0.633976,39,140,0.907005
772,28,204,0.628804,28,207,0.621061,38,143,0.887217
773,27,203,0.631054,27,204,0.629272,38,142,0.89218
774,28,201,0.636448,27,201,0.637727,38,141,0.897215
775,28,196,0.651678,27,201,0.636904,40,140,0.902323
776,29,196,0.650838,28,200,0.639226,39,142,0.888731
777,28,198,0.643501,29,200,0.638404,40,140,0.900001
778,28,195,0.65246,27,197,0.647175,39,139,0.905174
779,28,200,0.635494,27,198,0.643119,39,138,0.910423
780,27,196,0.647501,28,197,0.645516,37,143,0.878117
781,27,199,0.63702,27,199,0.638287,38,140,0.895391
782,27,197,0.642599,27,197,0.643865,38,141,0.888036
783,28,195,0.648294,28,198,0.639834,39,140,0.893104
784,27,194,0.650771,27,194,0.652033,39,139,0.898247
785,28,192,0.656642,28,193,0.654535,38,140,0.890829
786,28,190,0.662638,29,195,0.647079,40,137,0.90876
787,28,192,0.654973,27,192,0.656231,39,137,0.907606
788,27,191,0.657531,26,193,0.652043,39,139,0.893687
789,27,190,0.660118,27,187,0.67185,38,140,0.886313
790,28,192,0.652486,28,194,0.647081,39,137,0.904159
791,28,192,0.651661,27,189,0.663148,40,137,0.903016
792,29,187,0.668056,27,190,0.658867,39,135,0.914947
793,28,189,0.660227,27,190,0.658036,39,141,0.875718
794,26,186,0.669918,26,188,0.664112,37,140,0.880731
795,28,188,0.662032,28,186,0.67032,39,140,0.879624
796,28,189,0.657739,27,188,0.662444,43,136,0.9038
797,28,187,0.663865,28,182,0.683146,40,134,0.915843
798,27,187,0.663033,27,190,0.653913,40,136,0.901534
799,28,184,0.672884,29,185,0.670524,40,137,0.893975
800,28,182,0.679348,27,182,0.680584,39,135,0.905797
801,27,183,0.674832,27,183,0.676067,39,139,0.879183
802,28,181,0.681357,26,183,0.675224,39,135,0.903538
803,28,179,0.688028,28,180,0.685479,38,137,0.889521
804,28,177,0.69485,28,177,0.69608,37,136,0.894807
805,29,176,0.697885,27,177,0.695215,39,138,0.881018
806,28,175,0.700958,26,176,0.698246,40,135,0.899054
807,28,175,0.700089,26,174,0.705292,39,135,0.89794
808,27,174,0.703195,27,173,0.708437,40,138,0.877747
809,28,175,0.698358,28,173,0.707561,38,135,0.89572
810,27,171,0.713623,26,173,0.706688,38,136,0.888178
811,29,170,0.716887,28,173,0.705816,40,136,0.887083
812,28,172,0.707774,27,172,0.708992,39,136,0.885991
813,27,171,0.71099,27,170,0.716339,38,136,0.884901
814,27,170,0.714245,27,171,0.711331,36,133,0.90331
815,29,169,0.71754,27,170,0.714581,37,136,0.882729
816,29,167,0.725142,26,168,0.722088,38,134,0.894518
817,29,168,0.719994,29,169,0.716993,42,132,0.906659
818,30,164,0.736442,27,167,0.724577,39,134,0.892331
819,28,167,0.722486,27,164,0.736749,38,134,0.891242
820,27,163,0.739098,28,165,0.731452,38,133,0.8967
821,28,163,0.738198,28,165,0.730561,38,133,0.895608
822,28,160,0.750954,27,165,0.729672,38,131,0.907869
823,28,163,0.736404,27,165,0.728785,40,134,0.88691
824,28,161,0.744535,28,160,0.75033,39,133,0.892347
825,28,162,0.739098,29,162,0.740296,39,132,0.897868
826,29,160,0.747317,28,161,0.743928,39,133,0.890187
827,28,162,0.737311,28,162,0.738505,38,131,0.90238
828,26,159,0.750143,27,159,0.751335,38,132,0.894614
829,27,159,0.749238,26,159,0.750429,38,133,0.886965
830,28,156,0.762544,28,156,0.763733,39,132,0.892459
831,28,158,0.752106,27,157,0.758024,38,133,0.88483
832,28,154,0.770464,27,159,0.747723,41,131,0.896958
833,28,155,0.764637,27,156,0.760983,39,129,0.909455
834,28,154,0.768616,27,157,0.755298,38,132,0.888178
835,28,153,0.772648,28,153,0.77383,39,131,0.893735
836,27,150,0.786955,28,153,0.772905,39,133,0.879538
837,28,153,0.770802,28,154,0.76704,42,128,0.912018
838,28,150,0.785077,28,149,0.791454,39,128,0.910929
839,29,149,0.789335,28,149,0.790511,38,128,0.909844
840,29,148,0.793651,27,150,0.784383,38,130,0.895095
841,28,150,0.782277,26,149,0.788631,38,130,0.894031
842,28,146,0.802465,28,150,0.78252,39,127,0.913576
843,28,149,0.785589,27,150,0.781591,39,130,0.891909
844,28,144,0.81153,29,148,0.791058,39,132,0.877655
845,28,145,0.805056,28,146,0.800784,39,127,0.910332
846,29,144,0.809612,28,144,0.810778,38,129,0.89548
847,28,143,0.814233,26,142,0.821051,37,130,0.887697
848,30,145,0.802208,26,145,0.803371,38,134,0.860763
849,28,143,0.812315,27,144,0.807913,37,126,0.913067
850,29,142,0.816993,28,142,0.818154,39,129,0.891266
851,28,143,0.810406,28,143,0.811564,40,129,0.890218
852,29,142,0.815076,28,144,0.805068,38,129,0.889173
853,28,142,0.81412,27,142,0.815276,38,130,0.881453
854,27,141,0.818853,27,142,0.814321,39,127,0.900739
855,28,139,0.829497,27,141,0.819049,39,127,0.899685
856,26,138,0.834446,27,139,0.82968,38,130,0.878364
857,27,140,0.821733,27,140,0.822884,41,127,0.897585
858,30,139,0.826597,30,139,0.827746,40,128,0.889696
859,27,139,0.825634,27,139,0.826782,39,127,0.895496
860,28,138,0.830565,26,139,0.825821,38,130,0.874279
861,27,141,0.812196,28,141,0.813341,38,127,0.893416
862,29,138,0.828638,26,139,0.823904,40,126,0.899297
863,27,139,0.821807,27,140,0.817163,40,124,0.9124
864,28,137,0.832667,29,139,0.821997,40,128,0.883517
865,28,137,0.831705,28,141,0.80958,39,124,0.910291
